entity_id,type,field,current_value,current_source_type,current_source_url,verdict,verified_value,verified_as_of,source_class,source_title,source_url,table_or_section,verbatim_excerpt,primary_count,independent_secondary_count,confidence_tier,njdg_stamp_valid,anomaly_flags,notes
itat,CentralTribunal,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
sat,CentralTribunal,pending_cases,420,AnnualReport,https://satweb.sat.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,sat_recheck,https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf,"SEBI AR 2025-26, Chapter 10, Table 10.35 and section 10.3 A, printed page 156 / PDF page 18",,0,0,UNSOURCED,,period_mismatch|anchor_verified_different_period|value_on_42_ladder|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. FY2025-26: opening 960, filed 429, dismissed 135, remanded 28, allowed 47, modified orders 88, withdrawn 25, closing 1066. Disposed = 135+28+47+88+25 = 323, also stated in the narrative. 960+429-323 = 1066. Rate = 0.7529. This verifies the supplied method anchor, not the input's 2024-12-01 snapshot or undefined last_year. LS 1007 also reports CY2024 disposal 374 and pending 1085, another different period. No matching-period average duration located. Reviewed/attempted URLs: https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
sat,CentralTribunal,filed_last_year,380,AnnualReport,https://satweb.sat.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,sat_recheck,https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf,"SEBI AR 2025-26, Chapter 10, Table 10.35 and section 10.3 A, printed page 156 / PDF page 18",,0,0,UNSOURCED,,period_mismatch|anchor_verified_different_period|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. FY2025-26: opening 960, filed 429, dismissed 135, remanded 28, allowed 47, modified orders 88, withdrawn 25, closing 1066. Disposed = 135+28+47+88+25 = 323, also stated in the narrative. 960+429-323 = 1066. Rate = 0.7529. This verifies the supplied method anchor, not the input's 2024-12-01 snapshot or undefined last_year. LS 1007 also reports CY2024 disposal 374 and pending 1085, another different period. No matching-period average duration located. Reviewed/attempted URLs: https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
sat,CentralTribunal,disposed_last_year,345,AnnualReport,https://satweb.sat.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,sat_recheck,https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf,"SEBI AR 2025-26, Chapter 10, Table 10.35 and section 10.3 A, printed page 156 / PDF page 18",,0,0,UNSOURCED,,period_mismatch|anchor_verified_different_period|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. FY2025-26: opening 960, filed 429, dismissed 135, remanded 28, allowed 47, modified orders 88, withdrawn 25, closing 1066. Disposed = 135+28+47+88+25 = 323, also stated in the narrative. 960+429-323 = 1066. Rate = 0.7529. This verifies the supplied method anchor, not the input's 2024-12-01 snapshot or undefined last_year. LS 1007 also reports CY2024 disposal 374 and pending 1085, another different period. No matching-period average duration located. Reviewed/attempted URLs: https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
sat,CentralTribunal,disposal_rate,0.9079,AnnualReport,https://satweb.sat.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,sat_recheck,https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf,"SEBI AR 2025-26, Chapter 10, Table 10.35 and section 10.3 A, printed page 156 / PDF page 18",,0,0,UNSOURCED,,period_mismatch|anchor_verified_different_period|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. FY2025-26: opening 960, filed 429, dismissed 135, remanded 28, allowed 47, modified orders 88, withdrawn 25, closing 1066. Disposed = 135+28+47+88+25 = 323, also stated in the narrative. 960+429-323 = 1066. Rate = 0.7529. This verifies the supplied method anchor, not the input's 2024-12-01 snapshot or undefined last_year. LS 1007 also reports CY2024 disposal 374 and pending 1085, another different period. No matching-period average duration located. Reviewed/attempted URLs: https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.9079. Arithmetic agreement does not verify those counts."
sat,CentralTribunal,avg_disposal_days,365,AnnualReport,https://satweb.sat.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,sat_recheck,https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf,"SEBI AR 2025-26, Chapter 10, Table 10.35 and section 10.3 A, printed page 156 / PDF page 18",,0,0,UNSOURCED,,period_mismatch|anchor_verified_different_period|avg_disposal_days_365|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. FY2025-26: opening 960, filed 429, dismissed 135, remanded 28, allowed 47, modified orders 88, withdrawn 25, closing 1066. Disposed = 135+28+47+88+25 = 323, also stated in the narrative. 960+429-323 = 1066. Rate = 0.7529. This verifies the supplied method anchor, not the input's 2024-12-01 snapshot or undefined last_year. LS 1007 also reports CY2024 disposal 374 and pending 1085, another different period. No matching-period average duration located. Reviewed/attempted URLs: https://www.sebi.gov.in/reports-and-statistics/publications/aug-2026/Chapter%2010.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
sat,CentralTribunal,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
lok_adalat_generic,ADRBody,disposed_last_year,15000000,AnnualReport,https://nalsa.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,lok_adalat_pib,https://www.pib.gov.in/PressReleasePage.aspx?PRID=2040672,"PIB PRID 2040672, Annexures A-C, National, State and Permanent Lok Adalat tables",,0,0,UNSOURCED,,entity_scope_ambiguous|annual_period_undefined|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. National Lok Adalat CY2023 disposal 85342217. State Lok Adalat FY2023-24 disposal 1207103 and Permanent Lok Adalat FY2023-24 disposal 232763 are separately tabulated. The generic entity does not specify the programme, calendar/fiscal interval, or inclusion of pre-litigation settlements. Do not mix these counts or equate pre-litigation settlements with court-filed cases. Reviewed/attempted URLs: https://www.pib.gov.in/PressReleasePage.aspx?PRID=2040672. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
lok_adalat_generic,ADRBody,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
aft,CentralTribunal,pending_cases,48000,Tribunal_Report,https://aftdelhi.nic.in/,UNSOURCED,,,government_primary_reviewed_not_matched,aft_reply,https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars,"RS 4152, 30 March 2026, page 1 table and LS 1007, 5 December 2025, page 3 annexure",,0,0,UNSOURCED,,primary_figures_conflict_or_scope_differs|possible_cohort_not_backlog|period_mismatch|pending_round_thousand|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. RS 4152's 2024 row is registered 9837, disposed 7993, pending 1844 in a table requested as at January 2026. Each yearly pending equals registered minus disposed, consistent with a registration-cohort remainder rather than the entire year-end backlog. LS 1007 instead gives 2024 disposed 7706 and pending 6058. Scope and disagreement remain unresolved. Do not replace the full pending claim with 1844 or average the two sources. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
aft,CentralTribunal,filed_last_year,9500,Tribunal_Report,https://aftdelhi.nic.in/,UNSOURCED,,,government_primary_reviewed_not_matched,aft_reply,https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars,"RS 4152, 30 March 2026, page 1 table and LS 1007, 5 December 2025, page 3 annexure",,0,0,UNSOURCED,,primary_figures_conflict_or_scope_differs|possible_cohort_not_backlog|period_mismatch|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. RS 4152's 2024 row is registered 9837, disposed 7993, pending 1844 in a table requested as at January 2026. Each yearly pending equals registered minus disposed, consistent with a registration-cohort remainder rather than the entire year-end backlog. LS 1007 instead gives 2024 disposed 7706 and pending 6058. Scope and disagreement remain unresolved. Do not replace the full pending claim with 1844 or average the two sources. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
aft,CentralTribunal,disposed_last_year,7800,Tribunal_Report,https://aftdelhi.nic.in/,UNSOURCED,,,government_primary_reviewed_not_matched,aft_reply,https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars,"RS 4152, 30 March 2026, page 1 table and LS 1007, 5 December 2025, page 3 annexure",,0,0,UNSOURCED,,primary_figures_conflict_or_scope_differs|possible_cohort_not_backlog|period_mismatch|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. RS 4152's 2024 row is registered 9837, disposed 7993, pending 1844 in a table requested as at January 2026. Each yearly pending equals registered minus disposed, consistent with a registration-cohort remainder rather than the entire year-end backlog. LS 1007 instead gives 2024 disposed 7706 and pending 6058. Scope and disagreement remain unresolved. Do not replace the full pending claim with 1844 or average the two sources. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
aft,CentralTribunal,disposal_rate,0.8211,Tribunal_Report,https://aftdelhi.nic.in/,UNSOURCED,,,government_primary_reviewed_not_matched,aft_reply,https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars,"RS 4152, 30 March 2026, page 1 table and LS 1007, 5 December 2025, page 3 annexure",,0,0,UNSOURCED,,primary_figures_conflict_or_scope_differs|possible_cohort_not_backlog|period_mismatch|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp,"Input data_as_of=2024-12-01. RS 4152's 2024 row is registered 9837, disposed 7993, pending 1844 in a table requested as at January 2026. Each yearly pending equals registered minus disposed, consistent with a registration-cohort remainder rather than the entire year-end backlog. LS 1007 instead gives 2024 disposed 7706 and pending 6058. Scope and disagreement remain unresolved. Do not replace the full pending claim with 1844 or average the two sources. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.8211. Arithmetic agreement does not verify those counts."
aft,CentralTribunal,avg_disposal_days,1095,Tribunal_Report,https://aftdelhi.nic.in/,UNSOURCED,,,government_primary_reviewed_not_matched,aft_reply,https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars,"RS 4152, 30 March 2026, page 1 table and LS 1007, 5 December 2025, page 3 annexure",,0,0,UNSOURCED,,primary_figures_conflict_or_scope_differs|possible_cohort_not_backlog|period_mismatch|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. RS 4152's 2024 row is registered 9837, disposed 7993, pending 1844 in a table requested as at January 2026. Each yearly pending equals registered minus disposed, consistent with a registration-cohort remainder rather than the entire year-end backlog. LS 1007 instead gives 2024 disposed 7706 and pending 6058. Scope and disagreement remain unresolved. Do not replace the full pending claim with 1844 or average the two sources. No matching-period mean duration located. Reviewed/attempted URLs: https://sansad.in/getFile/annex/270/AU4152_7qPrJE.pdf?source=pqars | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
aft,CentralTribunal,njdg_source_stamp,absent,,,NA,,,,,,,,0,0,UNSOURCED,,,"Input stamp is absent. No NJDG source to strip. NA applies to stamp validity, not to the body's caseload. Validity left blank because there is no source stamp to assess. Repository absence not independently audited."
iiac,ArbitralInstitution,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
irdai,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
cat,CentralTribunal,pending_cases,42000,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,cat_ar,https://dopt.gov.in/sites/default/files/AR2024-25English.pdf,"DoPT AR 2024-25, Annexure V, printed page 160 / PDF page 170, annual institution/disposal/pendency rows",,0,0,UNSOURCED,,period_mismatch|value_on_42_ladder|pending_round_thousand|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. CY2023 institution 25742, disposal 31672, pending 74615. CY2024 institution 32998, disposal 35460, pending 72153. March 2025 row gives 7411, 9625, 69939. The annexure heading refers to December 2024 despite an appended March 2025 row. LS 1007 repeats CY2023/2024 disposal and pending figures, likely from the same tribunal returns. None directly establishes a 2024-12-01 snapshot or the undefined last_year. No matching-period mean duration located. Reviewed/attempted URLs: https://dopt.gov.in/sites/default/files/AR2024-25English.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
cat,CentralTribunal,filed_last_year,18000,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,cat_ar,https://dopt.gov.in/sites/default/files/AR2024-25English.pdf,"DoPT AR 2024-25, Annexure V, printed page 160 / PDF page 170, annual institution/disposal/pendency rows",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. CY2023 institution 25742, disposal 31672, pending 74615. CY2024 institution 32998, disposal 35460, pending 72153. March 2025 row gives 7411, 9625, 69939. The annexure heading refers to December 2024 despite an appended March 2025 row. LS 1007 repeats CY2023/2024 disposal and pending figures, likely from the same tribunal returns. None directly establishes a 2024-12-01 snapshot or the undefined last_year. No matching-period mean duration located. Reviewed/attempted URLs: https://dopt.gov.in/sites/default/files/AR2024-25English.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
cat,CentralTribunal,disposed_last_year,11700,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,cat_ar,https://dopt.gov.in/sites/default/files/AR2024-25English.pdf,"DoPT AR 2024-25, Annexure V, printed page 160 / PDF page 170, annual institution/disposal/pendency rows",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. CY2023 institution 25742, disposal 31672, pending 74615. CY2024 institution 32998, disposal 35460, pending 72153. March 2025 row gives 7411, 9625, 69939. The annexure heading refers to December 2024 despite an appended March 2025 row. LS 1007 repeats CY2023/2024 disposal and pending figures, likely from the same tribunal returns. None directly establishes a 2024-12-01 snapshot or the undefined last_year. No matching-period mean duration located. Reviewed/attempted URLs: https://dopt.gov.in/sites/default/files/AR2024-25English.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
cat,CentralTribunal,disposal_rate,0.65,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,cat_ar,https://dopt.gov.in/sites/default/files/AR2024-25English.pdf,"DoPT AR 2024-25, Annexure V, printed page 160 / PDF page 170, annual institution/disposal/pendency rows",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage|annual_period_undefined|rate_matches_stored_inputs_4dp|rate_exactly_equals_stored_disposed_over_filed,"Input data_as_of=2024-12-01. CY2023 institution 25742, disposal 31672, pending 74615. CY2024 institution 32998, disposal 35460, pending 72153. March 2025 row gives 7411, 9625, 69939. The annexure heading refers to December 2024 despite an appended March 2025 row. LS 1007 repeats CY2023/2024 disposal and pending figures, likely from the same tribunal returns. None directly establishes a 2024-12-01 snapshot or the undefined last_year. No matching-period mean duration located. Reviewed/attempted URLs: https://dopt.gov.in/sites/default/files/AR2024-25English.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document. Stored-count arithmetic gives 0.6500. Arithmetic agreement does not verify those counts."
cat,CentralTribunal,avg_disposal_days,912,AnnualReport,,UNSOURCED,,,government_primary_reviewed_not_matched,cat_ar,https://dopt.gov.in/sites/default/files/AR2024-25English.pdf,"DoPT AR 2024-25, Annexure V, printed page 160 / PDF page 170, annual institution/disposal/pendency rows",,0,0,UNSOURCED,,period_mismatch|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. CY2023 institution 25742, disposal 31672, pending 74615. CY2024 institution 32998, disposal 35460, pending 72153. March 2025 row gives 7411, 9625, 69939. The annexure heading refers to December 2024 despite an appended March 2025 row. LS 1007 repeats CY2023/2024 disposal and pending figures, likely from the same tribunal returns. None directly establishes a 2024-12-01 snapshot or the undefined last_year. No matching-period mean duration located. Reviewed/attempted URLs: https://dopt.gov.in/sites/default/files/AR2024-25English.pdf | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
cat,CentralTribunal,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
drt,CentralTribunal,pending_cases,195000,Tribunal_Report,https://drt.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,drt_reply,https://sansad.in/getFile/loksabhaquestions/annex/1715/AU440.pdf?source=pqals,"LS 440, 5 February 2024, annexure, OA/SA pending as at 24 January 2024",,0,0,UNSOURCED,,period_mismatch|pending_round_thousand|report_source_empty_or_homepage,"Input data_as_of=2024-12-01. All-DRT pending 215431 = original applications 162317 + securitisation applications 53114 as at 24 January 2024. LS 1007's CY2024 pending is 233901. Neither date matches 1 December 2024. No replacement selected. Reviewed/attempted URLs: https://sansad.in/getFile/loksabhaquestions/annex/1715/AU440.pdf?source=pqals | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
drt,CentralTribunal,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
aptel,CentralTribunal,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
sebi,RegulatoryBodyQJ,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
drat,CentralTribunal,njdg_source_stamp,present,,,REFUTE,absent,,GoI_primary,NIC: National Judicial Data Grid,https://www.nic.gov.in/project/national-judicial-data-grid/,Project description: eCourts scope,,1,0,partial,FALSE,,"recommend strip NJDG source. REFUTE refers to source validity, not whether the supplied stamp is present. verified_value=absent is the recommended state after removal. Applies the prompt's explicit exclusion rule, supported by NIC's court-system scope. No independent inspection of repository sources arrays."
cestat,CentralTribunal,pending_cases,120000,Tribunal_Report,https://cestat.gov.in/,REFUTE,72179,2024-12-01,GoI_primary,"CESTAT monthly institution, disposal and pendency statement",https://cestat.gov.in/openfile/2/8799,"PDF page 3, December 2024, opening pending, TOTAL row",TOTAL 72179,1,0,partial,,pending_round_thousand|report_source_empty_or_homepage|date_only_interpreted_as_opening_balance,"Input data_as_of=2024-12-01. Published December opening pending is 72179, also November closing on PDF page 2. Interpret date-only snapshot as opening balance. The source notes possible physical-verification adjustments. Replace stored 120000 subject to this boundary convention."
cestat,CentralTribunal,filed_last_year,22000,Tribunal_Report,https://cestat.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,cestat_monthly,https://cestat.gov.in/openfile/2/8799,"CESTAT monthly statement, PDF pages 2-3, November closing and December 2024 opening, TOTAL row",,0,0,UNSOURCED,,report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. December 2024 opening pending is 72179, also November closing. December fresh filings 1486, restored 9, remanded 3, disposed 1846, closing 71845. The statement warns that variations can arise from physical verification. LS 1007 annexure reports CY2023 disposal 14403 and CY2024 disposal 23821. Neither defines the input's last_year interval. No matching-period mean duration located. Reviewed/attempted URLs: https://cestat.gov.in/openfile/2/8799 | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
cestat,CentralTribunal,disposed_last_year,18000,Tribunal_Report,https://cestat.gov.in/,UNSOURCED,,,government_primary_reviewed_not_matched,cestat_monthly,https://cestat.gov.in/openfile/2/8799,"CESTAT monthly statement, PDF pages 2-3, November closing and December 2024 opening, TOTAL row",,0,0,UNSOURCED,,report_source_empty_or_homepage|annual_period_undefined,"Input data_as_of=2024-12-01. December 2024 opening pending is 72179, also November closing. December fresh filings 1486, restored 9, remanded 3, disposed 1846, closing 71845. The statement warns that variations can arise from physical verification. LS 1007 annexure reports CY2023 disposal 14403 and CY2024 disposal 23821. Neither defines the input's last_year interval. No matching-period mean duration located. Reviewed/attempted URLs: https://cestat.gov.in/openfile/2/8799 | https://sansad.in/getFile/loksabhaquestions/annex/186/AU1007_H3glZv.pdf?source=pqals. No primary establishes this field with matching period and scope. Recommend withdraw/null pending a dated source. UNSOURCED describes this search result, not proof of fabrication or non-publication. primary_count counts documents grounding a verdict or verified replacement, not every reviewed document."
